coords,alt,time
"(42.924548, -8.098195)",411.708,2017-05-11 07:43:51+00:00
"(42.924699, -8.099144)",408.295,2017-05-11 07:44:08+00:00
"(42.924652, -8.101692)",404.523,2017-05-11 07:44:48+00:00
"(42.925339, -8.103696)",389.33,2017-05-11 07:45:19+00:00
"(42.925882, -8.104128)",381.59,2017-05-11 07:45:30+00:00
"(42.926436, -8.104224)",380.067,2017-05-11 07:45:39+00:00
"(42.926686, -8.104532)",380.176,2017-05-11 07:45:48+00:00
"(42.928068, -8.109388)",402.53,2017-05-11 07:48:27+00:00
"(42.928023, -8.110929)",411.967,2017-05-11 07:49:35+00:00
"(42.927145, -8.112493)",427.975,2017-05-11 07:51:35+00:00
"(42.927468, -8.112912)",433.328,2017-05-11 07:52:16+00:00
"(42.927778, -8.112932)",434.62,2017-05-11 07:52:36+00:00
"(42.928235, -8.11337)",434.708,2017-05-11 07:52:52+00:00
"(42.928601, -8.113963)",424.698,2017-05-11 07:53:03+00:00
"(42.929457, -8.118817)",393.336,2017-05-11 07:54:10+00:00
"(42.929487, -8.119807)",386.723,2017-05-11 07:54:26+00:00
"(42.929351, -8.12022)",385.763,2017-05-11 07:54:38+00:00
"(42.929634, -8.120671)",391.55,2017-05-11 07:54:59+00:00
"(42.930097, -8.122782)",379.379,2017-05-11 07:56:02+00:00
"(42.930211, -8.124974)",348.053,2017-05-11 07:56:27+00:00
"(42.930854, -8.126303)",339.73,2017-05-11 07:56:44+00:00
"(42.931045, -8.127494)",327.985,2017-05-11 07:56:58+00:00
"(42.930953, -8.12857)",315.589,2017-05-11 07:57:14+00:00
"(42.931059, -8.129475)",306.717,2017-05-11 07:57:27+00:00
"(42.930427, -8.131587)",307.808,2017-05-11 07:59:32+00:00
"(42.931024, -8.134588)",331.219,2017-05-11 08:03:27+00:00
"(42.930489, -8.135341)",341.297,2017-05-11 08:04:48+00:00
"(42.929991, -8.135247)",341.584,2017-05-11 08:05:32+00:00
"(42.92932, -8.135494)",336.084,2017-05-11 08:05:47+00:00
"(42.929204, -8.135603)",336.121,2017-05-11 08:05:51+00:00
"(42.929239, -8.135981)",341.55,2017-05-11 08:06:09+00:00
"(42.928855, -8.136337)",341.384,2017-05-11 08:07:21+00:00
"(42.92985, -8.13611)",346.991,2017-05-11 08:08:25+00:00
"(42.930427, -8.136185)",351.122,2017-05-11 08:08:49+00:00
"(42.930763, -8.136669)",353.362,2017-05-11 08:09:07+00:00
"(42.93094, -8.137671)",358.208,2017-05-11 08:09:38+00:00
"(42.930733, -8.140088)",367.208,2017-05-11 08:11:58+00:00
"(42.929926, -8.142182)",376.873,2017-05-11 08:13:13+00:00
"(42.930069, -8.144507)",381.831,2017-05-11 08:14:16+00:00
"(42.930313, -8.144468)",381.328,2017-05-11 08:14:41+00:00
"(42.930277, -8.144567)",381.438,2017-05-11 08:18:05+00:00
"(42.930213, -8.144243)",381.895,2017-05-11 08:21:33+00:00
"(42.930032, -8.144691)",382.064,2017-05-11 08:24:18+00:00
"(42.930067, -8.152319)",389.628,2017-05-11 08:26:37+00:00
"(42.92959, -8.154252)",393.395,2017-05-11 08:27:19+00:00
"(42.929095, -8.155315)",395.918,2017-05-11 08:27:53+00:00
"(42.929415, -8.155375)",398.198,2017-05-11 09:00:19+00:00
"(42.928018, -8.158476)",395.317,2017-05-11 09:01:44+00:00
"(42.926821, -8.161796)",388.608,2017-05-11 09:02:35+00:00
"(42.926668, -8.162999)",389.242,2017-05-11 09:02:54+00:00
"(42.926966, -8.165107)",380.39,2017-05-11 09:03:47+00:00
"(42.926783, -8.165215)",377.877,2017-05-11 09:03:52+00:00
"(42.926276, -8.165119)",376.987,2017-05-11 09:04:25+00:00
"(42.926745, -8.1669)",365.654,2017-05-11 09:05:35+00:00
"(42.926746, -8.167997)",352.653,2017-05-11 09:05:49+00:00
"(42.927123, -8.169959)",337.057,2017-05-11 09:06:15+00:00
"(42.927019, -8.171506)",346.394,2017-05-11 09:06:53+00:00
"(42.927463, -8.173256)",356.014,2017-05-11 09:10:06+00:00
"(42.927187, -8.173878)",355.854,2017-05-11 09:10:40+00:00
"(42.926465, -8.174284)",352.609,2017-05-11 09:12:11+00:00
"(42.925364, -8.177217)",339.108,2017-05-11 09:12:59+00:00
"(42.925251, -8.17885)",330.192,2017-05-11 09:13:18+00:00
"(42.925584, -8.180201)",318.76,2017-05-11 09:13:40+00:00
"(42.924882, -8.180655)",313.077,2017-05-11 09:14:08+00:00
"(42.924584, -8.182641)",319.557,2017-05-11 09:15:13+00:00
"(42.9243, -8.183257)",325.264,2017-05-11 09:16:00+00:00
"(42.924137, -8.184324)",337.453,2017-05-11 09:18:03+00:00
"(42.923919, -8.18459)",335.467,2017-05-11 09:18:20+00:00
"(42.922955, -8.184997)",334.064,2017-05-11 09:18:45+00:00
"(42.922643, -8.185535)",333.518,2017-05-11 09:18:56+00:00
"(42.922628, -8.186839)",344.198,2017-05-11 09:19:34+00:00
"(42.922819, -8.187743)",351.017,2017-05-11 09:20:18+00:00
"(42.923174, -8.188076)",355.908,2017-05-11 09:20:59+00:00
"(42.923024, -8.188552)",357.532,2017-05-11 09:21:39+00:00
"(42.925489, -8.189659)",366.47,2017-05-11 09:24:58+00:00
"(42.926181, -8.190189)",369.147,2017-05-11 09:25:47+00:00
"(42.926175, -8.192823)",383.237,2017-05-11 09:27:09+00:00
"(42.926684, -8.195123)",388.644,2017-05-11 09:28:18+00:00
"(42.926635, -8.195909)",391.093,2017-05-11 09:28:37+00:00
"(42.926093, -8.196937)",389.147,2017-05-11 09:29:17+00:00
"(42.925909, -8.197753)",385.234,2017-05-11 09:29:45+00:00
"(42.926378, -8.198396)",374.582,2017-05-11 09:30:11+00:00
"(42.926442, -8.198729)",369.543,2017-05-11 09:30:56+00:00
"(42.927044, -8.19939)",361.817,2017-05-11 09:31:27+00:00
"(42.92762, -8.200802)",357.308,2017-05-11 09:32:13+00:00
"(42.927582, -8.201165)",360.699,2017-05-11 09:32:26+00:00
"(42.92779, -8.20194)",368.097,2017-05-11 09:33:10+00:00
"(42.927475, -8.204192)",386.084,2017-05-11 09:35:42+00:00
"(42.927548, -8.207712)",398.064,2017-05-11 09:38:10+00:00
"(42.928164, -8.20905)",401.941,2017-05-11 09:39:18+00:00
"(42.928526, -8.210314)",403.05,2017-05-11 09:40:10+00:00
"(42.92873, -8.213644)",398.224,2017-05-11 09:41:37+00:00
"(42.9273, -8.21765)",398.711,2017-05-11 09:45:28+00:00
"(42.926958, -8.218236)",389.514,2017-05-11 09:45:41+00:00
"(42.925929, -8.221895)",384.754,2017-05-11 09:47:04+00:00
"(42.92586, -8.223008)",387.709,2017-05-11 09:47:37+00:00
"(42.925494, -8.224086)",389.608,2017-05-11 09:48:08+00:00
"(42.924612, -8.226173)",384.352,2017-05-11 09:49:22+00:00
"(42.923863, -8.227166)",382.34,2017-05-11 09:50:26+00:00
"(42.923429, -8.228186)",387.217,2017-05-11 09:51:00+00:00
"(42.922905, -8.228907)",398.267,2017-05-11 09:51:46+00:00
"(42.921795, -8.231978)",391.094,2017-05-11 09:53:46+00:00
"(42.920884, -8.233889)",389.183,2017-05-11 09:55:40+00:00
"(42.920744, -8.234745)",390.787,2017-05-11 09:56:01+00:00
"(42.920445, -8.235483)",390.224,2017-05-11 09:56:23+00:00
"(42.920319, -8.237161)",377.741,2017-05-11 09:57:30+00:00
"(42.919818, -8.237579)",372.081,2017-05-11 09:57:47+00:00
"(42.91893, -8.239701)",365.309,2017-05-11 09:59:07+00:00
"(42.918145, -8.240516)",358.308,2017-05-11 09:59:31+00:00
"(42.917661, -8.24169)",349.385,2017-05-11 10:00:02+00:00
"(42.918254, -8.243182)",341.213,2017-05-11 10:00:58+00:00
"(42.917895, -8.243528)",339.65,2017-05-11 10:01:18+00:00
"(42.91797, -8.244294)",336.79,2017-05-11 10:02:38+00:00
"(42.917766, -8.24569)",340.567,2017-05-11 10:03:36+00:00
"(42.918709, -8.250698)",358.186,2017-05-11 10:06:38+00:00
"(42.919614, -8.252668)",371.98,2017-05-11 10:08:44+00:00
"(42.920518, -8.253288)",378.477,2017-05-11 10:09:43+00:00
"(42.921196, -8.254112)",377.717,2017-05-11 10:11:01+00:00
"(42.921184, -8.254359)",379.187,2017-05-11 10:11:19+00:00
"(42.922277, -8.256996)",377.015,2017-05-11 10:12:46+00:00
"(42.922428, -8.258681)",379.308,2017-05-11 10:13:24+00:00
"(42.922301, -8.258921)",378.682,2017-05-11 10:13:33+00:00
"(42.922252, -8.2601)",377.32,2017-05-11 10:13:53+00:00
"(42.92247, -8.261573)",371.957,2017-05-11 10:14:20+00:00
"(42.92274, -8.26205)",368.877,2017-05-11 10:14:47+00:00
"(42.923592, -8.265008)",367.844,2017-05-11 10:16:08+00:00
"(42.923496, -8.266889)",366.413,2017-05-11 10:17:16+00:00
"(42.923756, -8.267565)",369.697,2017-05-11 10:17:42+00:00
"(42.924785, -8.268791)",381.214,2017-05-11 10:18:57+00:00
"(42.925699, -8.273536)",372.196,2017-05-11 10:21:54+00:00
"(42.926142, -8.274378)",371.731,2017-05-11 10:22:22+00:00
"(42.926419, -8.275432)",369.124,2017-05-11 10:22:48+00:00
"(42.92648, -8.276735)",365.908,2017-05-11 10:23:22+00:00
"(42.92636, -8.277463)",362.92,2017-05-11 10:23:35+00:00
"(42.926209, -8.277623)",362.768,2017-05-11 10:23:42+00:00
"(42.926401, -8.280214)",360.895,2017-05-11 10:28:08+00:00
"(42.925429, -8.283679)",373.625,2017-05-11 10:29:43+00:00
"(42.925491, -8.284445)",380.352,2017-05-11 10:30:20+00:00
"(42.925076, -8.287207)",384.671,2017-05-11 10:32:03+00:00
"(42.924123, -8.290313)",389.135,2017-05-11 10:33:56+00:00
"(42.923341, -8.291468)",399.282,2017-05-11 10:34:52+00:00
"(42.922597, -8.29353)",401.516,2017-05-11 10:36:23+00:00
"(42.921394, -8.29598)",396.476,2017-05-11 10:37:32+00:00
"(42.920596, -8.297066)",391.313,2017-05-11 10:38:06+00:00
"(42.920249, -8.298852)",376.008,2017-05-11 10:38:57+00:00
"(42.919515, -8.299627)",373.232,2017-05-11 10:39:33+00:00
"(42.919112, -8.300738)",375.55,2017-05-11 10:40:07+00:00
"(42.918855, -8.301076)",375.627,2017-05-11 10:40:29+00:00
"(42.919095, -8.301882)",377.737,2017-05-11 10:41:08+00:00
"(42.919291, -8.303454)",379.914,2017-05-11 10:41:53+00:00
"(42.919088, -8.305097)",377.163,2017-05-11 10:42:30+00:00
"(42.918747, -8.30527)",376.037,2017-05-11 10:42:41+00:00
"(42.918983, -8.305737)",373.574,2017-05-11 10:43:04+00:00
"(42.919009, -8.306814)",368.183,2017-05-11 10:43:35+00:00
"(42.918506, -8.307854)",365.225,2017-05-11 10:44:03+00:00
"(42.918372, -8.310466)",371.817,2017-05-11 10:45:12+00:00
"(42.918276, -8.310631)",371.908,2017-05-11 10:45:18+00:00
"(42.917579, -8.310428)",369.599,2017-05-11 10:45:36+00:00
"(42.917451, -8.310503)",369.277,2017-05-11 10:45:44+00:00
"(42.916997, -8.315346)",380.634,2017-05-11 10:47:52+00:00
"(42.916815, -8.315546)",381.074,2017-05-11 10:48:02+00:00
"(42.916458, -8.317991)",386.011,2017-05-11 10:49:18+00:00
"(42.915471, -8.321394)",403.13,2017-05-11 10:51:04+00:00
"(42.915377, -8.322439)",402.254,2017-05-11 10:51:31+00:00
"(42.915505, -8.323797)",407.961,2017-05-11 10:52:09+00:00
"(42.915894, -8.323432)",406.841,2017-05-11 10:52:29+00:00
"(42.916522, -8.323431)",417.481,2017-05-11 10:52:56+00:00
"(42.916361, -8.325104)",420.209,2017-05-11 10:53:51+00:00
"(42.916537, -8.326728)",410.808,2017-05-11 10:54:31+00:00
"(42.91742, -8.330233)",374.295,2017-05-11 10:55:15+00:00
"(42.917716, -8.332754)",365.543,2017-05-11 10:56:29+00:00
"(42.918152, -8.334524)",362.14,2017-05-11 10:57:13+00:00
"(42.918485, -8.338454)",344.16,2017-05-11 10:58:43+00:00
"(42.917871, -8.34088)",353.737,2017-05-11 11:00:11+00:00
"(42.917093, -8.343098)",336.326,2017-05-11 11:00:49+00:00
"(42.916546, -8.343273)",335.59,2017-05-11 11:01:09+00:00
"(42.916525, -8.343861)",326.037,2017-05-11 11:01:27+00:00
"(42.91602, -8.34541)",310.356,2017-05-11 11:01:59+00:00
"(42.914661, -8.347714)",310.859,2017-05-11 11:04:19+00:00
"(42.914345, -8.348978)",297.514,2017-05-11 11:04:40+00:00
"(42.914681, -8.349465)",291.608,2017-05-11 11:04:57+00:00
"(42.914698, -8.349948)",282.266,2017-05-11 11:05:10+00:00
"(42.913852, -8.352453)",272.454,2017-05-11 11:06:13+00:00
"(42.913503, -8.3531)",270.631,2017-05-11 11:06:29+00:00
"(42.913003, -8.353641)",270.431,2017-05-11 11:06:41+00:00
"(42.912814, -8.354151)",269.998,2017-05-11 11:06:48+00:00
"(42.912452, -8.355462)",262.557,2017-05-11 11:07:05+00:00
"(42.91249, -8.356592)",258.031,2017-05-11 11:07:29+00:00
"(42.912303, -8.35731)",258.818,2017-05-11 11:07:49+00:00
"(42.910561, -8.359906)",282.315,2017-05-11 11:09:39+00:00
"(42.909897, -8.362045)",293.865,2017-05-11 11:11:19+00:00
"(42.909382, -8.36315)",302.611,2017-05-11 11:12:21+00:00
"(42.909027, -8.363609)",299.008,2017-05-11 11:12:46+00:00
"(42.908626, -8.363232)",296.982,2017-05-11 11:13:15+00:00
"(42.907849, -8.363467)",290.88,2017-05-11 11:13:44+00:00
"(42.90717, -8.364003)",291.047,2017-05-11 11:14:05+00:00
"(42.905056, -8.362983)",289.617,2017-05-11 11:15:43+00:00
"(42.905102, -8.362656)",289.474,2017-05-11 11:18:07+00:00
"(42.905211, -8.362899)",291.313,2017-05-11 11:19:47+00:00
"(42.904678, -8.362407)",285.027,2017-05-11 11:21:45+00:00
"(42.904428, -8.36299)",284.944,2017-05-11 11:21:59+00:00
"(42.904124, -8.365051)",276.895,2017-05-11 11:22:33+00:00
"(42.9039, -8.364953)",277.249,2017-05-11 11:22:49+00:00
"(42.904039, -8.365079)",276.723,2017-05-11 11:23:02+00:00
"(42.903985, -8.366103)",275.708,2017-05-11 11:24:06+00:00
"(42.903764, -8.367342)",274.42,2017-05-11 11:24:40+00:00
"(42.902438, -8.367123)",276.378,2017-05-11 11:25:28+00:00
"(42.90214, -8.36693)",275.585,2017-05-11 11:25:43+00:00
"(42.902188, -8.36717)",275.745,2017-05-12 06:54:45+00:00
"(42.903764, -8.367281)",274.892,2017-05-12 06:55:32+00:00
"(42.903858, -8.367476)",274.171,2017-05-12 06:55:46+00:00
"(42.903642, -8.367523)",273.125,2017-05-12 06:57:06+00:00
"(42.903832, -8.367473)",274.092,2017-05-12 06:59:08+00:00
"(42.903615, -8.368897)",274.071,2017-05-12 07:00:02+00:00
"(42.903973, -8.370736)",266.541,2017-05-12 07:03:48+00:00
"(42.90578, -8.370924)",267.515,2017-05-12 07:05:34+00:00
"(42.906151, -8.371434)",266.508,2017-05-12 07:05:52+00:00
"(42.905787, -8.37185)",266.778,2017-05-12 07:06:04+00:00
"(42.9061, -8.372468)",266.216,2017-05-12 07:06:26+00:00
"(42.905813, -8.373662)",281.153,2017-05-12 07:07:35+00:00
"(42.90552, -8.374413)",283.013,2017-05-12 07:08:20+00:00
"(42.904633, -8.375451)",281.99,2017-05-12 07:09:13+00:00
"(42.90415, -8.376302)",280.079,2017-05-12 07:09:50+00:00
"(42.903811, -8.377233)",285.873,2017-05-12 07:10:24+00:00
"(42.90366, -8.378338)",293.23,2017-05-12 07:11:18+00:00
"(42.903563, -8.379749)",295.422,2017-05-12 07:12:05+00:00
"(42.903673, -8.380818)",292.062,2017-05-12 07:12:36+00:00
"(42.903474, -8.381613)",282.608,2017-05-12 07:12:57+00:00
"(42.904796, -8.386008)",296.608,2017-05-12 07:15:54+00:00
"(42.904578, -8.386392)",288.813,2017-05-12 07:16:07+00:00
"(42.903291, -8.387034)",270.531,2017-05-12 07:16:55+00:00
"(42.90324, -8.387201)",269.478,2017-05-12 07:16:58+00:00
"(42.903745, -8.388986)",265.568,2017-05-12 07:17:41+00:00
"(42.904344, -8.389842)",260.655,2017-05-12 07:18:05+00:00
"(42.904428, -8.390889)",252.694,2017-05-12 07:18:22+00:00
"(42.904576, -8.391145)",251.488,2017-05-12 07:18:27+00:00
"(42.904867, -8.391171)",251.785,2017-05-12 07:18:33+00:00
"(42.905289, -8.391583)",250.664,2017-05-12 07:18:42+00:00
"(42.905932, -8.393272)",247.106,2017-05-12 07:20:38+00:00
"(42.905943, -8.394362)",253.616,2017-05-12 07:21:10+00:00
"(42.905694, -8.395237)",261.108,2017-05-12 07:22:18+00:00
"(42.90545, -8.397645)",275.557,2017-05-12 07:24:28+00:00
"(42.905955, -8.398392)",288.835,2017-05-12 07:25:28+00:00
"(42.906318, -8.399471)",297.422,2017-05-12 07:26:25+00:00
"(42.905969, -8.40114)",300.062,2017-05-12 07:27:36+00:00
"(42.906088, -8.402076)",305.999,2017-05-12 07:28:02+00:00
"(42.905761, -8.402836)",310.558,2017-05-12 07:28:33+00:00
"(42.905702, -8.403453)",313.372,2017-05-12 07:28:57+00:00
"(42.905853, -8.404469)",316.819,2017-05-12 07:29:40+00:00
"(42.905863, -8.407267)",336.828,2017-05-12 07:32:00+00:00
"(42.905724, -8.408565)",342.789,2017-05-12 07:33:02+00:00
"(42.90632, -8.410285)",349.817,2017-05-12 07:36:03+00:00
"(42.907157, -8.410888)",351.608,2017-05-12 07:38:27+00:00
"(42.907413, -8.411324)",356.453,2017-05-12 07:38:48+00:00
"(42.908323, -8.41457)",373.581,2017-05-12 07:41:03+00:00
"(42.908796, -8.41466)",374.098,2017-05-12 07:41:24+00:00
"(42.912268, -8.414142)",369.958,2017-05-12 07:43:20+00:00
"(42.913664, -8.414118)",363.525,2017-05-12 07:44:06+00:00
"(42.913841, -8.415109)",360.454,2017-05-12 07:44:29+00:00
"(42.913833, -8.416349)",354.718,2017-05-12 07:44:50+00:00
"(42.913741, -8.420224)",341.425,2017-05-12 07:45:54+00:00
"(42.913433, -8.421415)",333.447,2017-05-12 07:46:26+00:00
"(42.913483, -8.421879)",332.229,2017-05-12 07:46:40+00:00
"(42.912788, -8.423322)",327.221,2017-05-12 07:47:34+00:00
"(42.911813, -8.424096)",335.108,2017-05-12 07:48:33+00:00
"(42.911198, -8.42411)",340.465,2017-05-12 07:49:07+00:00
"(42.911038, -8.424352)",340.793,2017-05-12 07:49:19+00:00
"(42.910892, -8.424346)",340.24,2017-05-12 07:49:25+00:00
"(42.909008, -8.423704)",338.65,2017-05-12 07:50:28+00:00
"(42.908806, -8.42375)",337.227,2017-05-12 07:50:35+00:00
"(42.90886, -8.424807)",333.726,2017-05-12 07:50:50+00:00
"(42.909053, -8.425543)",332.09,2017-05-12 07:51:04+00:00
"(42.908946, -8.426102)",331.067,2017-05-12 07:51:13+00:00
"(42.908489, -8.42634)",334.945,2017-05-12 07:51:28+00:00
"(42.908083, -8.427185)",347.547,2017-05-12 07:52:23+00:00
"(42.907273, -8.427905)",351.311,2017-05-12 07:53:28+00:00
"(42.906429, -8.429573)",345.708,2017-05-12 07:54:07+00:00
"(42.906045, -8.429807)",343.895,2017-05-12 07:54:20+00:00
"(42.905728, -8.430284)",341.753,2017-05-12 07:54:36+00:00
"(42.905413, -8.430945)",340.34,2017-05-12 07:54:57+00:00
"(42.905275, -8.431913)",340.14,2017-05-12 07:55:27+00:00
"(42.904402, -8.433591)",336.287,2017-05-12 07:56:14+00:00
"(42.904191, -8.434995)",328.246,2017-05-12 07:56:52+00:00
"(42.902039, -8.438432)",317.01,2017-05-12 07:58:35+00:00
"(42.901574, -8.442254)",308.257,2017-05-12 07:59:57+00:00
"(42.900914, -8.444)",301.777,2017-05-12 08:00:39+00:00
"(42.900303, -8.44677)",298.661,2017-05-12 08:01:34+00:00
"(42.900043, -8.446904)",298.327,2017-05-12 08:01:40+00:00
"(42.899786, -8.446834)",299.008,2017-05-12 08:01:50+00:00
"(42.899847, -8.446659)",299.578,2017-05-12 08:02:29+00:00
"(42.899519, -8.446464)",298.776,2017-05-12 08:03:18+00:00
"(42.899165, -8.444896)",301.043,2017-05-12 08:04:10+00:00
"(42.898536, -8.444555)",297.523,2017-05-12 08:04:32+00:00
"(42.898373, -8.444212)",297.02,2017-05-12 08:04:44+00:00
"(42.897085, -8.447479)",320.899,2017-05-12 08:08:18+00:00
"(42.896085, -8.447507)",327.013,2017-05-12 08:09:12+00:00
"(42.895614, -8.44777)",331.15,2017-05-12 08:09:28+00:00
"(42.89521, -8.447751)",328.377,2017-05-12 08:09:41+00:00
"(42.894768, -8.447139)",328.961,2017-05-12 08:10:13+00:00
"(42.894516, -8.447121)",331.827,2017-05-12 08:10:26+00:00
"(42.89405, -8.447728)",343.308,2017-05-12 08:11:05+00:00
"(42.893277, -8.448273)",348.478,2017-05-12 08:12:00+00:00
"(42.892175, -8.449812)",350.056,2017-05-12 08:12:55+00:00
"(42.891587, -8.449725)",356.063,2017-05-12 08:13:17+00:00
"(42.891425, -8.450623)",353.653,2017-05-12 08:13:39+00:00
"(42.891387, -8.452492)",356.93,2017-05-12 08:14:14+00:00
"(42.89097, -8.453245)",362.219,2017-05-12 08:14:44+00:00
"(42.89088, -8.454679)",366.673,2017-05-12 08:15:26+00:00
"(42.890211, -8.456196)",371.16,2017-05-12 08:16:10+00:00
"(42.890121, -8.457112)",377.716,2017-05-12 08:16:33+00:00
"(42.890553, -8.459638)",386.076,2017-05-12 08:17:43+00:00
"(42.890358, -8.461804)",386.113,2017-05-12 08:18:40+00:00
"(42.890479, -8.463851)",388.308,2017-05-12 08:19:27+00:00
"(42.892256, -8.476542)",378.942,2017-05-12 08:23:48+00:00
"(42.890598, -8.476177)",381.83,2017-05-12 08:24:32+00:00
"(42.890538, -8.476267)",381.547,2017-05-12 08:24:35+00:00
"(42.890765, -8.485734)",374.137,2017-05-12 08:26:53+00:00
"(42.890604, -8.486372)",371.224,2017-05-12 08:27:03+00:00
"(42.890774, -8.487252)",364.813,2017-05-12 08:27:13+00:00
"(42.891455, -8.487646)",361.587,2017-05-12 08:27:28+00:00
"(42.891477, -8.488052)",361.484,2017-05-12 08:27:36+00:00
"(42.8908, -8.49128)",366.136,2017-05-12 08:28:46+00:00
"(42.889707, -8.494019)",372.717,2017-05-12 08:30:00+00:00
"(42.889254, -8.494321)",373.618,2017-05-12 08:30:27+00:00
"(42.889188, -8.493772)",376.808,2017-05-12 08:31:01+00:00
"(42.88899, -8.493765)",375.394,2017-05-12 08:31:30+00:00
"(42.889231, -8.493703)",377.272,2017-05-12 08:33:22+00:00
"(42.889227, -8.493896)",375.969,2017-05-12 08:34:34+00:00
"(42.889411, -8.493824)",376.349,2017-05-12 08:35:06+00:00
"(42.889377, -8.493628)",377.296,2017-05-12 08:35:22+00:00
"(42.889316, -8.493787)",376.565,2017-05-12 08:35:41+00:00
"(42.889264, -8.493677)",377.319,2017-05-12 08:37:03+00:00
"(42.889017, -8.4938)",375.486,2017-05-12 08:38:03+00:00
"(42.889297, -8.493624)",377.561,2017-05-12 08:40:54+00:00
"(42.889165, -8.4938)",376.621,2017-05-12 08:41:53+00:00
"(42.889185, -8.494236)",373.813,2017-05-12 08:42:06+00:00
"(42.889695, -8.494274)",372.208,2017-05-12 08:42:29+00:00
"(42.888495, -8.497488)",353.437,2017-05-12 08:43:34+00:00
"(42.887855, -8.499856)",332.265,2017-05-12 08:44:13+00:00
"(42.887999, -8.501766)",310.922,2017-05-12 08:44:43+00:00
"(42.887416, -8.503913)",300.982,2017-05-12 08:45:41+00:00
"(42.887773, -8.503959)",294.369,2017-05-12 08:46:06+00:00
"(42.888144, -8.503723)",293.448,2017-05-12 08:46:15+00:00
"(42.888177, -8.503846)",291.622,2017-05-12 08:46:19+00:00
"(42.886935, -8.504954)",290.019,2017-05-12 08:47:02+00:00
"(42.886701, -8.505873)",281.342,2017-05-12 08:47:37+00:00
"(42.886452, -8.509079)",275.122,2017-05-12 08:49:36+00:00
"(42.886505, -8.509918)",276.014,2017-05-12 08:50:07+00:00
"(42.886194, -8.510908)",274.208,2017-05-12 08:50:48+00:00
"(42.886419, -8.511231)",275.865,2017-05-12 08:51:35+00:00
"(42.886455, -8.511755)",278.213,2017-05-12 08:51:45+00:00
"(42.886428, -8.516452)",289.24,2017-05-12 08:54:35+00:00
"(42.886282, -8.516986)",288.92,2017-05-12 08:55:11+00:00
"(42.886466, -8.517493)",290.017,2017-05-12 08:55:28+00:00
"(42.886906, -8.521095)",290.756,2017-05-12 08:57:56+00:00
"(42.88751, -8.523249)",291.18,2017-05-12 08:59:00+00:00
"(42.887394, -8.523478)",288.957,2017-05-12 08:59:09+00:00
"(42.887299, -8.525158)",285.165,2017-05-12 08:59:56+00:00
"(42.886248, -8.527619)",280.068,2017-05-12 09:01:18+00:00
"(42.886068, -8.529853)",278.814,2017-05-12 09:02:14+00:00
"(42.88507, -8.531834)",274.008,2017-05-12 09:03:01+00:00
"(42.885305, -8.532855)",272.237,2017-05-12 09:03:15+00:00
"(42.884898, -8.53371)",282.545,2017-05-12 09:05:10+00:00
"(42.883866, -8.534127)",278.562,2017-05-12 09:05:38+00:00
"(42.882484, -8.534382)",277.832,2017-05-12 09:06:23+00:00
"(42.881763, -8.535107)",280.129,2017-05-12 09:06:57+00:00
"(42.881314, -8.538034)",271.658,2017-05-12 09:07:52+00:00
"(42.881922, -8.539706)",267.142,2017-05-12 09:08:24+00:00
